SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,CPD_NAME,CPD_NAME_TYPE,SMILES,INCHIKEY,IMG_ERSyto,IMG_ERSytoBleed,IMG_Hoechst,IMG_Mito,IMG_Ph_golgi
P102785-L07-7,P102785,L07,7,CBK277946,Ponatinib,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1,PHXJVRSECIGDHY-UHFFFAOYSA-N,L07_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L07_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L07_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L07_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L07_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L07-8,P102785,L07,8,CBK277946,Ponatinib,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1,PHXJVRSECIGDHY-UHFFFAOYSA-N,L07_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L07_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L07_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L07_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L07_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L07-9,P102785,L07,9,CBK277946,Ponatinib,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1,PHXJVRSECIGDHY-UHFFFAOYSA-N,L07_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L07_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L07_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L07_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L07_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L09-1,P102785,L09,1,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L09_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L09_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L09_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L09_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L09-2,P102785,L09,2,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L09_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L09_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L09_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L09_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L09-3,P102785,L09,3,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L09_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L09_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L09_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L09_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L09-4,P102785,L09,4,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L09_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L09_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L09_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L09_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L09-5,P102785,L09,5,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L09_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L09_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L09_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L09_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L09-6,P102785,L09,6,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L09_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L09_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L09_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L09_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L09-7,P102785,L09,7,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L09_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L09_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L09_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L09_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L09-8,P102785,L09,8,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L09_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L09_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L09_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L09_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L09-9,P102785,L09,9,CBK303885,RGFP 966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,L09_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L09_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L09_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L09_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L09_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L12-1,P102785,L12,1,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L12_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L12_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L12_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L12_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L12-2,P102785,L12,2,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L12_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L12_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L12_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L12_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L12-3,P102785,L12,3,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L12_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L12_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L12_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L12_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L12-4,P102785,L12,4,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L12_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L12_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L12_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L12_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L12-5,P102785,L12,5,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L12_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L12_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L12_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L12_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L12-6,P102785,L12,6,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L12_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L12_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L12_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L12_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L12-7,P102785,L12,7,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L12_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L12_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L12_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L12_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L12-8,P102785,L12,8,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L12_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L12_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L12_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L12_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L12-9,P102785,L12,9,CBK303906,ML-323,CC1=CN=C(C2=C(C(C)C)C=CC=C2)N=C1NCC3=CC=C(N4N=NC=C4)C=C3,VUIRVWPJNKZOSS-UHFFFAOYSA-N,L12_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L12_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L12_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L12_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L12_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L13-1,P102785,L13,1,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L13_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L13_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L13_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L13_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L13-2,P102785,L13,2,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L13_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L13_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L13_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L13_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L13-3,P102785,L13,3,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L13_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L13_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L13_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L13_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L13-4,P102785,L13,4,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L13_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L13_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L13_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L13_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L13-5,P102785,L13,5,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L13_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L13_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L13_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L13_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L13-6,P102785,L13,6,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L13_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L13_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L13_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L13_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L13-7,P102785,L13,7,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L13_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L13_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L13_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L13_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L13-8,P102785,L13,8,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L13_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L13_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L13_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L13_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L13-9,P102785,L13,9,CBK308283,ML 298 hydrochloride,O=C(NCCN2CCC(C(NCN3C4=CC(F)=CC=C4)=O)3CC2)C1=CC=C(F)C(F)=C1,XAPVAKKLQGLNOY-UHFFFAOYSA-N,L13_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L13_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L13_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L13_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L13_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L15-1,P102785,L15,1,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L15_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L15_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L15_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L15_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L15-2,P102785,L15,2,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L15_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L15_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L15_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L15_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L15-3,P102785,L15,3,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L15_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L15_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L15_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L15_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L15-4,P102785,L15,4,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L15_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L15_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L15_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L15_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L15-5,P102785,L15,5,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L15_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L15_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L15_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L15_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L15-6,P102785,L15,6,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L15_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L15_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L15_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L15_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L15-7,P102785,L15,7,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L15_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L15_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L15_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L15_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L15-8,P102785,L15,8,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L15_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L15_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L15_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L15_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L15-9,P102785,L15,9,CBK290309,SU 3327,NC2=NN=C(S2)SC1=NC=C([N+]([O-])=O)S1,NQQBNZBOOHHVQP-UHFFFAOYSA-N,L15_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L15_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L15_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L15_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L15_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L16-1,P102785,L16,1,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L16_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L16_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L16_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L16_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L16-2,P102785,L16,2,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L16_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L16_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L16_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L16_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L16-3,P102785,L16,3,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L16_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L16_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L16_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L16_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L16-4,P102785,L16,4,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L16_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L16_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L16_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L16_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L16-5,P102785,L16,5,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L16_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L16_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L16_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L16_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L16-6,P102785,L16,6,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L16_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L16_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L16_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L16_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L16-7,P102785,L16,7,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L16_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L16_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L16_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L16_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L16-8,P102785,L16,8,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L16_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L16_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L16_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L16_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L16-9,P102785,L16,9,CBK293865,GSK 2334470,C[C@H]1N(C3=NC(NC)=NC(C4=CC(NN=C5N)=C5C=C4)=C3)C[C@@H]([C@](NC2CCCCC2)=O)CC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,L16_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L16_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L16_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L16_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L16_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L17-1,P102785,L17,1,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L17_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L17_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L17_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L17_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L17-2,P102785,L17,2,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L17_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L17_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L17_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L17_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
